[2026-02-05 14:28:43] [DOWODCA] START
[2026-02-05 14:28:43] [OPERATOR] START
[2026-02-05 14:28:51] [DRON 3172846] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174248] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:51] [DRON 3172492] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172492] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173469] START | T1=32s T2=80s T_return=16s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173214] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3173083] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:51] [DRON 3174245] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172024] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172024] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173465] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3174243] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172172] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172172] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173464] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172731] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172731] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3174241] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172158] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172158] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173463] START | T1=16s T2=40s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172380] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3172380] LOT | bateria=84%
[2026-02-05 14:28:51] [DRON 3173455] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172096] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172186] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172096] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172339] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172186] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172339] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174240] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3171768] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3171768] LOT | bateria=95%
[2026-02-05 14:28:51] [DRON 3173445] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172386] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172386] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174239] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172679] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172679] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3173430] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172370] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172370] LOT | bateria=91%
[2026-02-05 14:28:51] [DRON 3172915] START | T1=29s T2=72s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3174238] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171875] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171875] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173416] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172173] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3172173] LOT | bateria=84%
[2026-02-05 14:28:51] [DRON 3174235] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173412] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172786] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172021] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172021] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174234] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3171916] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3171916] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3173409] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172852] LOT | bateria=95%
[2026-02-05 14:28:51] [DRON 3172852] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3174232] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172807] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172807] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3173408] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3174230] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172164] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3172164] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3172726] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172726] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173405] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172479] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172166] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172479] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172166] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174227] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172911] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173404] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172144] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172144] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174226] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172708] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172708] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173373] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172379] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172379] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174223] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172094] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172094] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173291] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172407] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172407] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172785] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:51] [DRON 3174222] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3171761] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171761] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173253] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173772] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:51] [DRON 3172308] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172308] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173757] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171839] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171839] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173727] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:51] [DRON 3172260] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172260] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173696] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172315] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172315] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173635] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172114] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3171915] LOT | bateria=91%
[2026-02-05 14:28:51] [DRON 3172114] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171915] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3173589] START | T1=29s T2=72s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172897] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:51] [DRON 3173563] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172709] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172709] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173536] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172849] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172849] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3173505] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172705] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172705] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3173429] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172779] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172779] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3173415] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172159] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172159] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173367] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172154] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3171973] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3172154] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3171973] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3173339] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172782] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173324] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172088] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172088] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173303] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172476] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172476] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3173292] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:51] [DRON 3172119] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172119] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173280] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:51] [DRON 3172185] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172185] LOT | bateria=91%
[2026-02-05 14:28:51] [DRON 3173266] START | T1=15s T2=37s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172893] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172360] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172360] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173249] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172392] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172392] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3173240] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173233] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171832] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3171832] LOT | bateria=95%
[2026-02-05 14:28:51] [DRON 3171756] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171756] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173181] START | T1=16s T2=40s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3173482] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172258] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172258] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173468] START | T1=23s T2=57s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172313] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172313] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3174221] START | T1=32s T2=80s T_return=16s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172092] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172092] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174220] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171870] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3171870] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174219] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172763] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172763] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3174218] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172688] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3172688] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3174215] START | T1=20s T2=50s T_return=10s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172765] START | T1=21s T2=52s T_return=10s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172090] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172090] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174211] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172073] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3172073] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3173439] START | T1=16s T2=40s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172820] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172820] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173762] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:51] [DRON 3172105] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3172105] LOT | bateria=84%
[2026-02-05 14:28:51] [DRON 3173891] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172889] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173968] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172701] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172701] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3173791] START | T1=13s T2=32s T_return=6s drain=3%/s
[2026-02-05 14:28:51] [DRON 3172217] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3172217] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3174272] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171934] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3171934] LOT | bateria=95%
[2026-02-05 14:28:51] [DRON 3173718] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172474] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172474] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174210] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172103] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172103] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173747] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172382] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3172303] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172382] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3172303] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173881] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172161] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172161] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174340] START | T1=38s T2=95s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172760] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172760] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171699] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171699] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3171764] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171764] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173627] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3174274] START | T1=27s T2=67s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172074] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172074] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174335] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172221] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172221] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3173960] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3171842] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3171842] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3173777] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172682] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172682] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174334] START | T1=22s T2=55s T_return=11s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173689] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172888] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172717] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172717] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173697] START | T1=27s T2=67s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172085] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172011] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172085] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172011] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174207] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3174270] START | T1=33s T2=82s T_return=16s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172366] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172366] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3174351] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172460] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172460] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3173873] START | T1=39s T2=97s T_return=19s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171990] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3171990] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173709] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172814] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172814] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3173954] START | T1=10s T2=25s T_return=5s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172758] START | T1=18s T2=45s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3174237] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172691] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3172691] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3174332] START | T1=13s T2=32s T_return=6s drain=3%/s
[2026-02-05 14:28:51] [DRON 3173666] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172196] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172196] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173675] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171933] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171933] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173565] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3171982] LOT | bateria=85%
[2026-02-05 14:28:51] [DRON 3171982] LOT | bateria=80%
[2026-02-05 14:28:51] [DRON 3174327] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172885] START | T1=19s T2=47s T_return=9s drain=2%/s
[2026-02-05 14:28:51] [DRON 3174205] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172301] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172301] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3172149] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172149] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3174256] START | T1=14s T2=35s T_return=7s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172710] LOT | bateria=95%
[2026-02-05 14:28:51] [DRON 3172710] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3174265] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171752] LOT | bateria=84%
[2026-02-05 14:28:51] [DRON 3171752] LOT | bateria=80%
[2026-02-05 14:28:51] [DRON 3173944] START | T1=25s T2=62s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171841] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3171841] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3173682] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172006] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172204] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3172006] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172204] LOT | bateria=84%
[2026-02-05 14:28:51] [DRON 3173867] START | T1=26s T2=65s T_return=13s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171888] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3171888] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3174331] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172249] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3172249] LOT | bateria=91%
[2026-02-05 14:28:51] [DRON 3173356] START | T1=8s T2=20s T_return=4s drain=5%/s
[2026-02-05 14:28:51] [DRON 3173671] START | T1=17s T2=42s T_return=8s drain=2%/s
[2026-02-05 14:28:51] [DRON 3172653] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3172653] LOT | bateria=94%
[2026-02-05 14:28:51] [DRON 3174204] START | T1=24s T2=60s T_return=12s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172061] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172061] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174154] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172884] START | T1=40s T2=100s T_return=20s drain=1%/s
[2026-02-05 14:28:51] [DRON 3173931] START | T1=28s T2=70s T_return=14s drain=1%/s
[2026-02-05 14:28:51] [DRON 3174291] START | T1=35s T2=87s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172777] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172777] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3172755] START | T1=34s T2=85s T_return=17s drain=1%/s
[2026-02-05 14:28:51] [DRON 3174229] START | T1=36s T2=90s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172376] LOT | bateria=91%
[2026-02-05 14:28:51] [DRON 3172376] LOT | bateria=88%
[2026-02-05 14:28:51] [DRON 3173663] START | T1=11s T2=27s T_return=5s drain=3%/s
[2026-02-05 14:28:51] [DRON 3171978] LOT | bateria=92%
[2026-02-05 14:28:51] [DRON 3171978] LOT | bateria=90%
[2026-02-05 14:28:51] [DRON 3173535] START | T1=30s T2=75s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172128] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172128] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3173850] START | T1=31s T2=77s T_return=15s drain=1%/s
[2026-02-05 14:28:51] [DRON 3171914] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3171914] LOT | bateria=96%
[2026-02-05 14:28:51] [DRON 3174296] START | T1=9s T2=22s T_return=4s drain=4%/s
[2026-02-05 14:28:51] [DRON 3172687] LOT | bateria=99%
[2026-02-05 14:28:51] [DRON 3172687] LOT | bateria=98%
[2026-02-05 14:28:51] [DRON 3174216] START | T1=7s T2=17s T_return=3s drain=5%/s
[2026-02-05 14:28:51] [DRON 3173646] START | T1=37s T2=92s T_return=18s drain=1%/s
[2026-02-05 14:28:51] [DRON 3172291] LOT | bateria=97%
[2026-02-05 14:28:51] [DRON 3172291] LOT | bateria=96%
[2026-02-05 14:28:52] [DRON 3172755] LOT | bateria=99%
[2026-02-05 14:28:52] [DRON 3173931] LOT | bateria=99%
[2026-02-05 14:28:52] [DRON 3172474] LOT | bateria=96%
[2026-02-05 14:28:52] [DRON 3171904] LOT | bateria=88%
[2026-02-05 14:28:52] [DRON 3171842] LOT | bateria=90%
[2026-02-05 14:28:52] [DRON 3173619] LOT | bateria=98%
[2026-02-05 14:28:52] [DRON 3172988] LOT | bateria=90%
[2026-02-05 14:28:52] [DRON 3172707] LOT | bateria=98%
[2026-02-05 14:28:52] [DRON 3172214] LOT | bateria=90%
[2026-02-05 14:28:52] [DRON 3173266] LOT | bateria=98%
[2026-02-05 14:28:52] [DRON 3172525] LOT | bateria=88%
[2026-02-05 14:28:52] [DRON 3173682] LOT | bateria=99%
[2026-02-05 14:28:52] [DRON 3173954] LOT | bateria=96%
[2026-02-05 14:28:52] [DRON 3171982] LOT | bateria=75%
[2026-02-05 14:28:52] [DRON 3173385] LOT | bateria=98%
[2026-02-05 14:28:52] [DRON 3173747] LOT | bateria=99%
[2026-02-05 14:28:52] [DRON 3173445] LOT | bateria=99%
